date,time,subject,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimulus1
3/14/24,16:22:57,006,6,test_nc2,19,blank6,0,0,1141,0
3/14/24,16:22:57,006,6,test_nc2,20,numb_comp2,38,0,5862,4215469941            4215469941
3/14/24,16:22:57,006,6,test_nc2,21,blank4,0,0,906,0
3/14/24,16:22:57,006,6,test_nc2,22,numb_comp2,38,0,5643,897529167144            897529167144
3/14/24,16:22:57,006,6,test_nc2,23,blank1,0,0,553,0
3/14/24,16:22:57,006,6,test_nc2,24,numb_comp2,38,0,2904,391317180            391317180
3/14/24,16:22:57,006,6,test_nc2,25,blank8,0,0,1376,0
3/14/24,16:22:57,006,6,test_nc2,26,numb_comp2,30,0,862,696            695
3/14/24,16:22:57,006,6,test_nc2,27,blank3,0,0,788,0
3/14/24,16:22:57,006,6,test_nc2,28,numb_comp2,30,0,4579,9450584455            9461684455
3/14/24,16:22:57,006,6,test_nc2,29,blank6,0,0,1141,0
3/14/24,16:22:57,006,6,test_nc2,30,numb_comp2,30,0,1285,619165564            619164454
3/14/24,16:22:57,006,6,test_nc2,31,blank10,0,0,1612,0
3/14/24,16:22:57,006,6,test_nc2,32,numb_comp2,38,0,3708,762115347            762115347
3/14/24,16:22:57,006,6,test_nc2,33,blank9,0,0,1494,0
3/14/24,16:22:57,006,6,test_nc2,34,numb_comp2,30,0,1843,8197739            8197849
3/14/24,16:22:57,006,6,test_nc2,35,blank3,0,0,788,0
3/14/24,16:22:57,006,6,test_nc2,36,numb_comp2,38,0,1327,92739            92739
3/14/24,16:22:57,006,6,test_nc2,37,blank9,0,0,1494,0
3/14/24,16:22:57,006,6,test_nc2,38,numb_comp2,30,0,1610,55824            55834
3/14/24,16:22:57,006,6,test_nc2,39,blank2,0,0,671,0
3/14/24,16:22:57,006,6,test_nc2,40,numb_comp2,38,0,6493,6168121946            6168121946
3/14/24,16:22:57,006,6,test_nc2,41,blank10,0,0,1612,0
3/14/24,16:22:57,006,6,test_nc2,42,numb_comp2,30,0,1282,1048            1038
3/14/24,16:22:57,006,6,test_nc2,43,blank2,0,0,671,0
3/14/24,16:22:57,006,6,test_nc2,44,numb_comp2,38,0,4009,16761296358            16761296358
3/14/24,16:22:57,006,6,test_nc2,45,blank8,0,0,1376,0
3/14/24,16:22:57,006,6,test_nc2,46,numb_comp2,30,0,6793,628605363062            628605473062
3/14/24,16:22:57,006,6,test_nc2,47,blank8,0,0,1376,0
3/14/24,16:22:57,006,6,test_nc2,48,numb_comp2,30,0,2940,657973458            657962358
3/14/24,16:22:57,006,6,test_nc2,49,blank1,0,0,553,0
3/14/24,16:22:57,006,6,test_nc2,50,numb_comp2,38,0,5523,74246568316            74246568316
3/14/24,16:22:57,006,6,test_nc2,51,blank5,0,0,1024,0
3/14/24,16:22:57,006,6,test_nc2,52,numb_comp2,38,0,1074,482            482
3/14/24,16:22:57,006,6,test_nc2,53,blank3,0,0,788,0
3/14/24,16:22:57,006,6,test_nc2,54,numb_comp2,30,0,2165,904679492412            904679492402
3/14/24,16:22:57,006,6,test_nc2,55,blank8,0,0,1376,0
3/14/24,16:22:57,006,6,test_nc2,56,numb_comp2,38,0,3610,18676209            18676209
3/14/24,16:22:57,006,6,test_nc2,57,blank2,0,0,671,0
3/14/24,16:22:57,006,6,test_nc2,58,numb_comp2,30,0,1464,87791454            87792554
3/14/24,16:22:57,006,6,test_nc2,59,blank4,0,0,906,0
3/14/24,16:22:57,006,6,test_nc2,60,numb_comp2,38,0,791,146            146
3/14/24,16:22:57,006,6,test_nc2,61,blank10,0,0,1612,0
3/14/24,16:22:57,006,6,test_nc2,62,numb_comp2,30,0,2052,444008            444118
3/14/24,16:22:57,006,6,test_nc2,63,blank9,0,0,1494,0
3/14/24,16:22:57,006,6,test_nc2,64,numb_comp2,38,0,5144,22308208            22308208
3/14/24,16:22:57,006,6,test_nc2,65,blank1,0,0,553,0
3/14/24,16:22:57,006,6,test_nc2,66,numb_comp2,38,0,2698,4334416            4334416
3/14/24,16:22:57,006,6,test_nc2,67,blank4,0,0,906,0
3/14/24,16:22:57,006,6,test_nc2,68,numb_comp2,30,0,2293,7648791            7649891
3/14/24,16:22:57,006,6,test_nc2,69,blank5,0,0,1024,0
3/14/24,16:22:57,006,6,test_nc2,70,numb_comp2,30,0,1412,802            801
3/14/24,16:22:57,006,6,test_nc2,71,blank9,0,0,1494,0
3/14/24,16:22:57,006,6,test_nc2,72,numb_comp2,30,0,1748,3980            3880
3/14/24,16:22:57,006,6,test_nc2,73,blank3,0,0,788,0
3/14/24,16:22:57,006,6,test_nc2,74,numb_comp2,30,0,5564,6875766673            6876876673
3/14/24,16:22:57,006,6,test_nc2,75,blank4,0,0,906,0
3/14/24,16:22:57,006,6,test_nc2,76,numb_comp2,38,0,2629,7321            7321
3/14/24,16:22:57,006,6,test_nc2,77,blank6,0,0,1141,0
3/14/24,16:22:57,006,6,test_nc2,78,numb_comp2,30,0,10376,58891903224            59002903224
3/14/24,16:22:57,006,6,test_nc2,79,blank1,0,0,553,0
3/14/24,16:22:57,006,6,test_nc2,80,numb_comp2,38,0,7119,656607640290            656607640290
3/14/24,16:22:57,006,7,SMf1_Abr,1,SMf_Abr12,SMf_Pos16,0,6215,
3/14/24,16:22:57,006,7,SMf1_Abr,2,SMf_Abr2,SMf_Pos12,0,1066,
3/14/24,16:22:57,006,7,SMf1_Abr,3,SMf_Abr4,y21,0,4494,b
3/14/24,16:22:57,006,7,SMf1_Abr,4,SMf_Abr3,d12,0,4097,b
3/14/24,16:22:57,006,7,SMf1_Abr,5,SMf_Abr8,SMf_Pos2,0,2277,
3/14/24,16:22:57,006,7,SMf1_Abr,6,SMf_Abr6,k14,0,2486,b
3/14/24,16:22:57,006,7,SMf1_Abr,7,SMf_Abr1,q17,0,1149,b
3/14/24,16:22:57,006,7,SMf1_Abr,8,SMf_Abr10,SMf_Pos7,0,1277,
3/14/24,16:22:57,006,7,SMf1_Abr,9,SMf_Abr11,SMf_Pos13,0,3744,
3/14/24,16:22:57,006,7,SMf1_Abr,10,SMf_Abr9,k14,0,5723,b
3/14/24,16:22:57,006,7,SMf1_Abr,11,SMf_Abr7,t18,0,5450,b
3/14/24,16:22:57,006,7,SMf1_Abr,12,SMf_Abr5,SMf_Pos16,0,1710,
3/18/24,14:44:02,003,1,SMf1Practice,1,achtung,0,0,1700,Attention!
3/18/24,14:44:02,003,1,SMf1Practice,2,SMf1_P_T1,0,0,2800,a
3/18/24,14:44:02,003,1,SMf1Practice,3,SMf1_P_T2,0,0,2800,i
3/18/24,14:44:02,003,1,SMf1Practice,4,SMf1_P_T3,0,0,2800,u
3/18/24,14:44:02,003,2,SMf1Practice_Abr,1,SMf1_P_Abr1,SMf_Pos9,1,2601,
3/18/24,14:44:02,003,2,SMf1Practice_Abr,2,SMf1_P_Abr2,i12,1,5064,u
3/18/24,14:44:02,003,2,SMf1Practice_Abr,3,SMf1_P_Abr3,SMf_Pos12,1,1518,
3/18/24,14:44:02,003,3,SMf1,1,achtung,0,0,1700,Attention!
3/18/24,14:44:02,003,3,SMf1,2,SMf1_T1,0,0,2800,b
3/18/24,14:44:02,003,3,SMf1,3,SMf1_T2,0,0,2800,m
3/18/24,14:44:02,003,3,SMf1,4,SMf1_T3,0,0,2800,k
3/18/24,14:44:02,003,3,SMf1,5,SMf1_T4,0,0,2800,c
3/18/24,14:44:02,003,3,SMf1,6,SMf1_T5,0,0,2800,y
3/18/24,14:44:02,003,3,SMf1,7,SMf1_T6,0,0,2800,h
3/18/24,14:44:02,003,3,SMf1,8,SMf1_T7,0,0,2800,x
3/18/24,14:44:02,003,3,SMf1,9,SMf1_T8,0,0,2800,p
3/18/24,14:44:02,003,3,SMf1,10,SMf1_T9,0,0,2800,t
3/18/24,14:44:02,003,3,SMf1,11,SMf1_T10,0,0,2800,d
3/18/24,14:44:02,003,3,SMf1,12,SMf1_T11,0,0,2800,q
3/18/24,14:44:02,003,3,SMf1,13,SMf1_T12,0,0,2800,v
3/18/24,14:44:02,003,4,prac_nc,1,blank_1st,0,0,1500,0
3/18/24,14:44:02,003,4,prac_nc,2,pract_nc_correct,38,1,2771,438            438
3/18/24,14:44:02,003,4,prac_nc,3,blank3,0,0,788,0
3/18/24,14:44:02,003,4,prac_nc,4,pract_nc_correct,38,1,1597,1624            1624
3/18/24,14:44:02,003,4,prac_nc,5,blank4,0,0,906,0
3/18/24,14:44:02,003,4,prac_nc,6,pract_nc_correct,38,1,987,659            659
3/18/24,14:44:02,003,4,prac_nc,7,blank10,0,0,1612,0
3/18/24,14:44:02,003,4,prac_nc,8,pract_nc_incorrect,30,1,2150,658331            656331
3/18/24,14:44:02,003,4,prac_nc,9,blank2,0,0,671,0
3/18/24,14:44:02,003,4,prac_nc,10,pract_nc_incorrect,30,1,2464,73845            73855
3/18/24,14:44:02,003,4,prac_nc,11,blank9,0,0,1494,0
3/18/24,14:44:02,003,4,prac_nc,12,pract_nc_incorrect,30,1,2154,4821459            4814259
3/18/24,14:44:02,003,5,test_nc1,1,blank_1st,0,0,1500,0
3/18/24,14:44:02,003,5,test_nc1,2,numb_comp1,38,0,2551,84470088            84470088
3/18/24,14:44:02,003,5,test_nc1,3,blank8,0,0,1376,0
3/18/24,14:44:02,003,5,test_nc1,4,numb_comp1,30,0,1403,822813            821713
3/18/24,14:44:02,003,5,test_nc1,5,blank8,0,0,1376,0
3/18/24,14:44:02,003,5,test_nc1,6,numb_comp1,38,0,1952,167390            167390
3/18/24,14:44:02,003,5,test_nc1,7,blank7,0,0,1259,0
3/18/24,14:44:02,003,5,test_nc1,8,numb_comp1,38,0,4963,3373597617            3373597617
3/18/24,14:44:02,003,5,test_nc1,9,blank9,0,0,1494,0
3/18/24,14:44:02,003,5,test_nc1,10,numb_comp1,38,0,1142,869            869
3/18/24,14:44:02,003,5,test_nc1,11,blank4,0,0,906,0
3/18/24,14:44:02,003,5,test_nc1,12,numb_comp1,38,0,4674,946154158            946154158
3/18/24,14:44:02,003,5,test_nc1,13,blank6,0,0,1141,0
3/18/24,14:44:02,003,5,test_nc1,14,numb_comp1,38,0,6135,744597632877            744598742877
3/18/24,14:44:02,003,5,test_nc1,15,blank10,0,0,1612,0
3/18/24,14:44:02,003,5,test_nc1,16,numb_comp1,30,0,2338,7433615            7432515
3/18/24,14:44:02,003,5,test_nc1,17,blank10,0,0,1612,0
3/18/24,14:44:02,003,5,test_nc1,18,numb_comp1,30,0,3142,76672            76572
3/18/24,14:44:02,003,5,test_nc1,19,blank3,0,0,788,0
3/18/24,14:44:02,003,5,test_nc1,20,numb_comp1,30,0,3187,63038506            63038506
3/18/24,14:44:02,003,5,test_nc1,21,blank1,0,0,553,0
3/18/24,14:44:02,003,5,test_nc1,22,numb_comp1,30,0,6128,338242381215            338242381215
3/18/24,14:44:02,003,5,test_nc1,23,blank9,0,0,1494,0
3/18/24,14:44:02,003,5,test_nc1,24,numb_comp1,30,0,2617,17093622            17092522
3/18/24,14:44:02,003,5,test_nc1,25,blank9,0,0,1494,0
3/18/24,14:44:02,003,5,test_nc1,26,numb_comp1,30,0,1615,89994            89984
3/18/24,14:44:02,003,5,test_nc1,27,blank4,0,0,906,0
3/18/24,14:44:02,003,5,test_nc1,28,numb_comp1,30,0,1438,8946221            8946111
3/18/24,14:44:02,003,5,test_nc1,29,blank8,0,0,1376,0
3/18/24,14:44:02,003,5,test_nc1,30,numb_comp1,30,0,1722,411205238            412315238
3/18/24,14:44:02,003,5,test_nc1,31,blank6,0,0,1141,0
3/18/24,14:44:02,003,5,test_nc1,32,numb_comp1,30,0,1043,160            161
3/18/24,14:44:02,003,5,test_nc1,33,blank2,0,0,671,0
3/18/24,14:44:02,003,5,test_nc1,34,numb_comp1,30,0,7101,96680137317            96680137317
3/18/24,14:44:02,003,5,test_nc1,35,blank5,0,0,1024,0
3/18/24,14:44:02,003,5,test_nc1,36,numb_comp1,38,0,3450,100453190            100453190
3/18/24,14:44:02,003,5,test_nc1,37,blank5,0,0,1024,0
3/18/24,14:44:02,003,5,test_nc1,38,numb_comp1,30,0,2576,3633616033            3633627133
3/18/24,14:44:02,003,5,test_nc1,39,blank9,0,0,1494,0
3/18/24,14:44:02,003,5,test_nc1,40,numb_comp1,30,0,3741,674722052809            674722052809
3/18/24,14:44:02,003,5,test_nc1,41,blank4,0,0,906,0
3/18/24,14:44:02,003,5,test_nc1,42,numb_comp1,30,0,2380,4803720325            4802610325
3/18/24,14:44:02,003,5,test_nc1,43,blank1,0,0,553,0
3/18/24,14:44:02,003,5,test_nc1,44,numb_comp1,30,0,2443,98514271399            98403271399
3/18/24,14:44:02,003,5,test_nc1,45,blank6,0,0,1141,0
3/18/24,14:44:02,003,5,test_nc1,46,numb_comp1,38,0,2302,4194957            4194957
3/18/24,14:44:02,003,5,test_nc1,47,blank1,0,0,553,0
3/18/24,14:44:02,003,5,test_nc1,48,numb_comp1,38,0,1256,79948            79948
3/18/24,14:44:02,003,5,test_nc1,49,blank2,0,0,671,0
3/18/24,14:44:02,003,5,test_nc1,50,numb_comp1,30,0,929,754            755
3/18/24,14:44:02,003,5,test_nc1,51,blank3,0,0,788,0
3/18/24,14:44:02,003,5,test_nc1,52,numb_comp1,30,0,1427,6841            6851
3/18/24,14:44:02,003,5,test_nc1,53,blank8,0,0,1376,0
3/18/24,14:44:02,003,5,test_nc1,54,numb_comp1,30,0,4703,951448201163            951448201173
3/18/24,14:44:02,003,5,test_nc1,55,blank5,0,0,1024,0
3/18/24,14:44:02,003,5,test_nc1,56,numb_comp1,38,0,1305,8662            8662
3/18/24,14:44:02,003,5,test_nc1,57,blank2,0,0,671,0
3/18/24,14:44:02,003,5,test_nc1,58,numb_comp1,38,0,871,851            851
3/18/24,14:44:02,003,5,test_nc1,59,blank7,0,0,1259,0
3/18/24,14:44:02,003,5,test_nc1,60,numb_comp1,30,0,3607,63032049608            63020949608
3/18/24,14:44:02,003,5,test_nc1,61,blank10,0,0,1612,0
3/18/24,14:44:02,003,5,test_nc1,62,numb_comp1,38,0,3286,7379311            7379311
3/18/24,14:44:02,003,5,test_nc1,63,blank3,0,0,788,0
3/18/24,14:44:02,003,5,test_nc1,64,numb_comp1,30,0,2029,996663            996553
3/18/24,14:44:02,003,5,test_nc1,65,blank6,0,0,1141,0
3/18/24,14:44:02,003,5,test_nc1,66,numb_comp1,30,0,2058,21153530            21153420
3/18/24,14:44:02,003,5,test_nc1,67,blank10,0,0,1612,0
3/18/24,14:44:02,003,5,test_nc1,68,numb_comp1,38,0,1201,9013            9013
3/18/24,14:44:02,003,5,test_nc1,69,blank4,0,0,906,0
3/18/24,14:44:02,003,5,test_nc1,70,numb_comp1,38,0,12154,92389075844            92389075844
3/18/24,14:44:02,003,5,test_nc1,71,blank2,0,0,671,0
3/18/24,14:44:02,003,5,test_nc1,72,numb_comp1,30,0,1049,6318            6418
3/18/24,14:44:02,003,5,test_nc1,73,blank7,0,0,1259,0
3/18/24,14:44:02,003,5,test_nc1,74,numb_comp1,38,0,1458,62056            62056
3/18/24,14:44:02,003,5,test_nc1,75,blank3,0,0,788,0
3/18/24,14:44:02,003,5,test_nc1,76,numb_comp1,30,0,1845,168659794            168660904
3/18/24,14:44:02,003,5,test_nc1,77,blank1,0,0,553,0
3/18/24,14:44:02,003,5,test_nc1,78,numb_comp1,38,0,3178,658697            658697
3/18/24,14:44:02,003,5,test_nc1,79,blank5,0,0,1024,0
3/18/24,14:44:02,003,5,test_nc1,80,numb_comp1,38,0,11516,2243565304            2243565304
3/18/24,14:44:02,003,6,test_nc2,1,blank_1st,0,0,1500,0
3/18/24,14:44:02,003,6,test_nc2,2,numb_comp2,30,0,2301,610459            611559
3/18/24,14:44:02,003,6,test_nc2,3,blank3,0,0,788,0
3/18/24,14:44:02,003,6,test_nc2,4,numb_comp2,38,0,1861,75538            75538
3/18/24,14:44:02,003,6,test_nc2,5,blank1,0,0,553,0
3/18/24,14:44:02,003,6,test_nc2,6,numb_comp2,38,0,1586,2089            2089
3/18/24,14:44:02,003,6,test_nc2,7,blank3,0,0,788,0
3/18/24,14:44:02,003,6,test_nc2,8,numb_comp2,38,0,1264,155121            155121
3/18/24,14:44:02,003,6,test_nc2,9,blank8,0,0,1376,0
3/18/24,14:44:02,003,6,test_nc2,10,numb_comp2,38,0,1931,1981094            1981094
3/18/24,14:44:02,003,6,test_nc2,11,blank2,0,0,671,0
3/18/24,14:44:02,003,6,test_nc2,12,numb_comp2,30,0,2472,69960347            69960457
3/18/24,14:44:02,003,6,test_nc2,13,blank7,0,0,1259,0
3/18/24,14:44:02,003,6,test_nc2,14,numb_comp2,30,0,3229,29792117073            29792105973
3/18/24,14:44:02,003,6,test_nc2,15,blank2,0,0,671,0
3/18/24,14:44:02,003,6,test_nc2,16,numb_comp2,38,0,3267,278233            278233
3/18/24,14:44:02,003,6,test_nc2,17,blank10,0,0,1612,0
3/18/24,14:44:02,003,6,test_nc2,18,numb_comp2,38,0,2071,24068            24168
3/18/24,14:44:02,003,6,test_nc2,19,blank10,0,0,1612,0
3/18/24,14:44:02,003,6,test_nc2,20,numb_comp2,30,0,2191,4215469941            4215469941
3/18/24,14:44:02,003,6,test_nc2,21,blank2,0,0,671,0
3/18/24,14:44:02,003,6,test_nc2,22,numb_comp2,38,0,6928,897529167144            897529167144
3/18/24,14:44:02,003,6,test_nc2,23,blank4,0,0,906,0
3/18/24,14:44:02,003,6,test_nc2,24,numb_comp2,38,0,3489,391317180            391317180
3/18/24,14:44:02,003,6,test_nc2,25,blank5,0,0,1024,0
3/18/24,14:44:02,003,6,test_nc2,26,numb_comp2,30,0,1077,696            695
3/18/24,14:44:02,003,6,test_nc2,27,blank6,0,0,1141,0
3/18/24,14:44:02,003,6,test_nc2,28,numb_comp2,30,0,1874,9450584455            9461684455
3/18/24,14:44:02,003,6,test_nc2,29,blank9,0,0,1494,0
3/18/24,14:44:02,003,6,test_nc2,30,numb_comp2,30,0,4165,619165564            619164454
3/18/24,14:44:02,003,6,test_nc2,31,blank7,0,0,1259,0
3/18/24,14:44:02,003,6,test_nc2,32,numb_comp2,38,0,3003,762115347            762115347
3/18/24,14:44:02,003,6,test_nc2,33,blank7,0,0,1259,0
3/18/24,14:44:02,003,6,test_nc2,34,numb_comp2,30,0,2258,8197739            8197849
3/18/24,14:44:02,003,6,test_nc2,35,blank9,0,0,1494,0
3/18/24,14:44:02,003,6,test_nc2,36,numb_comp2,38,0,1878,92739            92739
3/18/24,14:44:02,003,6,test_nc2,37,blank6,0,0,1141,0
3/18/24,14:44:02,003,6,test_nc2,38,numb_comp2,30,0,1482,55824            55834
3/18/24,14:44:02,003,6,test_nc2,39,blank2,0,0,671,0
3/18/24,14:44:02,003,6,test_nc2,40,numb_comp2,38,0,5122,6168121946            6168121946
3/18/24,14:44:02,003,6,test_nc2,41,blank6,0,0,1141,0
3/18/24,14:44:02,003,6,test_nc2,42,numb_comp2,30,0,1069,1048            1038
3/18/24,14:44:02,003,6,test_nc2,43,blank4,0,0,906,0
3/18/24,14:44:02,003,6,test_nc2,44,numb_comp2,38,0,2930,16761296358            16761296358
3/18/24,14:44:02,003,6,test_nc2,45,blank1,0,0,553,0
3/18/24,14:44:02,003,6,test_nc2,46,numb_comp2,30,0,2602,628605363062            628605473062
3/18/24,14:44:02,003,6,test_nc2,47,blank10,0,0,1612,0
3/18/24,14:44:02,003,6,test_nc2,48,numb_comp2,30,0,2763,657973458            657962358
3/18/24,14:44:02,003,6,test_nc2,49,blank4,0,0,906,0
3/18/24,14:44:02,003,6,test_nc2,50,numb_comp2,38,0,6499,74246568316            74246568316
3/18/24,14:44:02,003,6,test_nc2,51,blank5,0,0,1024,0
3/18/24,14:44:02,003,6,test_nc2,52,numb_comp2,38,0,992,482            482
3/18/24,14:44:02,003,6,test_nc2,53,blank8,0,0,1376,0
3/18/24,14:44:02,003,6,test_nc2,54,numb_comp2,30,0,3519,904679492412            904679492402
3/18/24,14:44:02,003,6,test_nc2,55,blank1,0,0,553,0
3/18/24,14:44:02,003,6,test_nc2,56,numb_comp2,38,0,2670,18676209            18676209
3/18/24,14:44:02,003,6,test_nc2,57,blank5,0,0,1024,0
3/18/24,14:44:02,003,6,test_nc2,58,numb_comp2,30,0,2684,87791454            87792554
3/18/24,14:44:02,003,6,test_nc2,59,blank6,0,0,1141,0
3/18/24,14:44:02,003,6,test_nc2,60,numb_comp2,38,0,933,146            146
3/18/24,14:44:02,003,6,test_nc2,61,blank3,0,0,788,0
3/18/24,14:44:02,003,6,test_nc2,62,numb_comp2,30,0,1807,444008            444118
3/18/24,14:44:02,003,6,test_nc2,63,blank3,0,0,788,0
3/18/24,14:44:02,003,6,test_nc2,64,numb_comp2,38,0,2099,22308208            22308208
3/18/24,14:44:02,003,6,test_nc2,65,blank8,0,0,1376,0
3/18/24,14:44:02,003,6,test_nc2,66,numb_comp2,38,0,2532,4334416            4334416
3/18/24,14:44:02,003,6,test_nc2,67,blank5,0,0,1024,0
3/18/24,14:44:02,003,6,test_nc2,68,numb_comp2,30,0,3185,7648791            7649891
3/18/24,14:44:02,003,6,test_nc2,69,blank4,0,0,906,0
3/18/24,14:44:02,003,6,test_nc2,70,numb_comp2,30,0,1167,802            801
3/18/24,14:44:02,003,6,test_nc2,71,blank7,0,0,1259,0
3/18/24,14:44:02,003,6,test_nc2,72,numb_comp2,30,0,1203,3980            3880
3/18/24,14:44:02,003,6,test_nc2,73,blank1,0,0,553,0
3/18/24,14:44:02,003,6,test_nc2,74,numb_comp2,30,0,2811,6875766673            6876876673
3/18/24,14:44:02,003,6,test_nc2,75,blank9,0,0,1494,0
3/18/24,14:44:02,003,6,test_nc2,76,numb_comp2,38,0,1183,7321            7321
3/18/24,14:44:02,003,6,test_nc2,77,blank8,0,0,1376,0
3/18/24,14:44:02,003,6,test_nc2,78,numb_comp2,30,0,1589,58891903224            59002903224
3/18/24,14:44:02,003,6,test_nc2,79,blank10,0,0,1612,0
3/18/24,14:44:02,003,6,test_nc2,80,numb_comp2,38,0,4113,656607640290            656607640290
3/18/24,14:44:02,003,7,SMf1_Abr,1,SMf_Abr12,SMf_Pos14,0,4079,
3/18/24,14:44:02,003,7,SMf1_Abr,2,SMf_Abr2,SMf_Pos15,0,2572,
3/18/24,14:44:02,003,7,SMf1_Abr,3,SMf_Abr4,y21,0,5336,b
3/18/24,14:44:02,003,7,SMf1_Abr,4,SMf_Abr3,d12,0,8943,b
3/18/24,14:44:02,003,7,SMf1_Abr,5,SMf_Abr8,SMf_Pos9,0,3280,
3/18/24,14:44:02,003,7,SMf1_Abr,6,SMf_Abr6,p16,0,1846,b
3/18/24,14:44:02,003,7,SMf1_Abr,7,SMf_Abr1,b10,1,2241,b
3/18/24,14:44:02,003,7,SMf1_Abr,8,SMf_Abr10,SMf_Pos13,0,1764,
3/18/24,14:44:02,003,7,SMf1_Abr,9,SMf_Abr11,SMf_Pos8,0,3330,
3/18/24,14:44:02,003,7,SMf1_Abr,10,SMf_Abr9,y21,0,4127,b
3/18/24,14:44:02,003,7,SMf1_Abr,11,SMf_Abr7,t18,0,2928,b
3/18/24,14:44:02,003,7,SMf1_Abr,12,SMf_Abr5,SMf_Pos1,0,3950,
3/18/24,15:23:50,004,1,SMf1Practice,,,Ctrl+'Q',,,
3/18/24,17:20:41,011,1,SMf1Practice,1,achtung,0,0,1700,Attention!
3/18/24,17:20:41,011,1,SMf1Practice,2,SMf1_P_T1,0,0,2800,a
3/18/24,17:20:41,011,1,SMf1Practice,3,SMf1_P_T2,0,0,2800,i
3/18/24,17:20:41,011,1,SMf1Practice,4,SMf1_P_T3,0,0,2800,u
3/18/24,17:20:41,011,2,SMf1Practice_Abr,1,SMf1_P_Abr1,SMf_Pos9,1,1825,
3/18/24,17:20:41,011,2,SMf1Practice_Abr,2,SMf1_P_Abr2,i12,1,3248,u
3/18/24,17:20:41,011,2,SMf1Practice_Abr,3,SMf1_P_Abr3,SMf_Pos12,1,1107,
3/18/24,17:20:41,011,3,SMf1,1,achtung,0,0,1700,Attention!
3/18/24,17:20:41,011,3,SMf1,2,SMf1_T1,0,0,2800,b
3/18/24,17:20:41,011,3,SMf1,3,SMf1_T2,0,0,2800,m
3/18/24,17:20:41,011,3,SMf1,4,SMf1_T3,0,0,2800,k
3/18/24,17:20:41,011,3,SMf1,5,SMf1_T4,0,0,2800,c
3/18/24,17:20:41,011,3,SMf1,6,SMf1_T5,0,0,2800,y
3/18/24,17:20:41,011,3,SMf1,7,SMf1_T6,0,0,2800,h
3/18/24,17:20:41,011,3,SMf1,8,SMf1_T7,0,0,2800,x
3/18/24,17:20:41,011,3,SMf1,9,SMf1_T8,0,0,2800,p
3/18/24,17:20:41,011,3,SMf1,10,SMf1_T9,0,0,2800,t
3/18/24,17:20:41,011,3,SMf1,11,SMf1_T10,0,0,2800,d
3/18/24,17:20:41,011,3,SMf1,12,SMf1_T11,0,0,2800,q
3/18/24,17:20:41,011,3,SMf1,13,SMf1_T12,0,0,2800,v
3/18/24,17:20:41,011,4,prac_nc,1,blank_1st,0,0,1500,0
3/18/24,17:20:41,011,4,prac_nc,2,pract_nc_correct,38,1,4685,438            438
3/18/24,17:20:41,011,4,prac_nc,3,blank8,0,0,1376,0
3/18/24,17:20:41,011,4,prac_nc,4,pract_nc_incorrect,30,1,3222,73845            73855
3/18/24,17:20:41,011,4,prac_nc,5,blank6,0,0,1141,0
3/18/24,17:20:41,011,4,prac_nc,6,pract_nc_correct,38,1,1846,1624            1624
3/18/24,17:20:41,011,4,prac_nc,7,blank4,0,0,906,0
3/18/24,17:20:41,011,4,prac_nc,8,pract_nc_incorrect,30,1,1754,4821459            4814259
3/18/24,17:20:41,011,4,prac_nc,9,blank9,0,0,1494,0
3/18/24,17:20:41,011,4,prac_nc,10,pract_nc_incorrect,30,1,2730,658331            656331
3/18/24,17:20:41,011,4,prac_nc,11,blank7,0,0,1259,0
3/18/24,17:20:41,011,4,prac_nc,12,pract_nc_correct,38,1,2554,659            659
3/18/24,17:20:41,011,5,test_nc1,1,blank_1st,0,0,1500,0
3/18/24,17:20:41,011,5,test_nc1,2,numb_comp1,38,0,4144,84470088            84470088
3/18/24,17:20:41,011,5,test_nc1,3,blank4,0,0,906,0
3/18/24,17:20:41,011,5,test_nc1,4,numb_comp1,30,0,1294,822813            821713
3/18/24,17:20:41,011,5,test_nc1,5,blank4,0,0,906,0
3/18/24,17:20:41,011,5,test_nc1,6,numb_comp1,38,0,2004,167390            167390
3/18/24,17:20:41,011,5,test_nc1,7,blank8,0,0,1376,0
3/18/24,17:20:41,011,5,test_nc1,8,numb_comp1,38,0,3679,3373597617            3373597617
3/18/24,17:20:41,011,5,test_nc1,9,blank6,0,0,1141,0
3/18/24,17:20:41,011,5,test_nc1,10,numb_comp1,38,0,1039,869            869
3/18/24,17:20:41,011,5,test_nc1,11,blank6,0,0,1141,0
3/18/24,17:20:41,011,5,test_nc1,12,numb_comp1,38,0,2309,946154158            946154158
3/18/24,17:20:41,011,5,test_nc1,13,blank9,0,0,1494,0
3/18/24,17:20:41,011,5,test_nc1,14,numb_comp1,30,0,1959,744597632877            744598742877
3/18/24,17:20:41,011,5,test_nc1,15,blank8,0,0,1376,0
3/18/24,17:20:41,011,5,test_nc1,16,numb_comp1,30,0,1436,7433615            7432515
3/18/24,17:20:41,011,5,test_nc1,17,blank2,0,0,671,0
3/18/24,17:20:41,011,5,test_nc1,18,numb_comp1,30,0,1478,76672            76572
3/18/24,17:20:41,011,5,test_nc1,19,blank8,0,0,1376,0
3/18/24,17:20:41,011,5,test_nc1,20,numb_comp1,38,0,2360,63038506            63038506
3/18/24,17:20:41,011,5,test_nc1,21,blank5,0,0,1024,0
